id	name	brth_date	sex	mother_name
ID_001640	ORIELMA CUSTODIO JESUS	1963-07-22	F	TATIAN GOMES CUSTODIO
ID_002370	EUFLAZINA DA CONCEICAO CAPELO	1915-04-05	F	DIVANILDE MENEZES DA CONCEICAO
ID_009632	LEONARDSON BELCHIOR ZAGANELLI	1987-10-07	M	DARLEA FLORES BELCHIOR
ID_004041	EMETERIO JESUS SUBTIL	1922-12-24	M	RERIANE GENTIL JESUS
ID_003832	ESCALET BEIRAMAR BONFIM	2008-02-02	F	MAGVANIA FLORES BEIRAMAR
ID_008628	OSARINA MARTINS CARDOSO	1936-04-01	F	NEUZINEIA MACIEL MARTINS
ID_009036	JOARLIS DA ROSA PADILHA NOBREGA	1925-08-28	M	VERENILDA SALES MARQUES PADILHA
ID_002776	EUTINIO BEIRAMAR MOURA	1919-04-07	M	JESSILEIDE DA COSTA BEIRAMAR
ID_002601	JOBI HERNANDES BARBOSA	1935-02-06	M	RANDARA MORAES HERNANDES
ID_007842	AVILETE NOVAES DA CONCEICAO	2012-04-22	F	WESLANIA MEIRELES NOVAES
ID_006726	ADEJAIME PIMENTA DUARTE	1926-05-01	M	GILCEMARA MARTINS PIMENTA
ID_009802	EMIR QUEIROZ	2008-02-14	F	ERITANIA MOREIRA QUEIROZ
ID_005384	JOSMAN MAIA TRINDADE	1941-04-27	M	SANTELMA DA LUZ MAIA
ID_002242	ORQUIDEIA SOARES GOMES	2002-01-02	F	LINDACIRA PINHEIRO SOARES
ID_002977	CARMI QUARTEIRA CORTE REAL	1942-03-23	F	GERLUCIA SOUZA QUARTEIRA
ID_002481	ISMENIO RIBEIRO FREITAS	1906-02-11	M	IRMGART NOBREGA RIBEIRO
ID_000852	JODIANE ASSUNCAO SALES	1942-03-08	F	ERSILHA PACHECO ASSUNCAO
ID_000524	JOCTAN VASCONCELOS SOUZA	2010-10-28	M	KARES MONTEIRO VASCONCELOS
ID_008339	JONATHN EVANGELISTA VILELA	1925-05-13	M	GILMEIRE BARROS EVANGELISTA
ID_006156	NADIMA MORAES BONFIM	2013-07-12	F	GEGLIANE PORTELA MORAES
ID_001987	ERMIRO MAIA GOMES FERRARI	1947-07-07	M	CILMARIA MONTEIRO ZAGANELLI GOMES
ID_004416	MARIUDES GUIMARAES SOUZA	1972-04-21	F	NEIVE SANCHES GUIMARAES
ID_003216	MAIALU SOUSA SALES	1993-05-13	F	IDESIA FREITAS SOUSA
ID_006905	ADON PERALTA PERALTA	1941-12-20	M	EDINALDA SOUZA PERALTA
ID_008301	MAURIDIO RESENDE PADILHA PEREIRA	1912-06-22	M	NEURICE SALAZAR BOTELHO PADILHA
ID_009805	LETIELLE IBRAHIM CASTRO	1995-06-16	F	SAVANIA GOIS IBRAHIM
ID_003004	LEOMAGNO LANCASTRE MELLO	1988-08-02	M	EURILENE CORTE REAL LANCASTRE
ID_006110	VALDOMICIO CORTES MOURA	1947-12-14	M	PAULINIA MACIEL CORTES
ID_002486	BEMVINDA MEIRELES DA CUNHA	1968-08-27	F	JUVENIRA SANTOS MEIRELES
ID_005348	RAIARA MEIRELES OLIVEIRA	1996-12-13	F	RISOLANDA ALEGRIA MEIRELES
ID_003848	ROSON DA MATA ESPINOSA	1939-12-10	M	CLAUDEMIRIA NOVAES DA MATA
ID_007998	DARLISSON ARAGAO SALGADO	2011-11-09	M	ROSEANI VIDAL ARAGAO
ID_007879	IREU PINHEIRO ZAGANELLI	2005-08-03	M	VALCINEIA MALDONADO PINHEIRO
ID_002280	MARLEN CHAVES MOURA	1914-07-23	F	JACKIELE DOS REIS CHAVES
ID_001994	ERAIDES FERNANDES GOULART	1959-06-02	F	EDAIANE JAQUES FERNANDES
ID_003321	AVANDIR ORNELAS DOMINGUES	1963-02-24	F	DEILDE MARTINS ORNELAS
ID_003059	WISMAR TEIXEIRA EVANGELISTA	2019-06-21	M	NISDETE OLIVEIRA TEIXEIRA
ID_005735	JOEDISON DORNELES HERNANDES	1971-06-19	M	DIVANES CONCEICAO DORNELES
ID_005309	EUDIONE APOLINARIO NOGUEIRA VIANA	2010-10-24	M	SANTUZZA GOULART ALBUQUERQUE NOGUEIRA
ID_008203	DARILDA SOUZA CARDOSO	1977-02-25	F	ISMAIANE ARAGAO SOUZA
ID_004895	LAMARTINI NEVES SILVA	2019-03-20	M	CHAWA SOUSA NEVES
ID_003756	ORLANILDO LACERDA	1982-06-04	M	DAIRCE CURADO LACERDA
ID_006180	GILCIENE MARTINS CURADO	1916-10-01	F	EGLAISE SAMPAIO MARTINS
ID_004836	LEAN SILVA PARAISO	1952-07-17	M	ALDORA FOGACA SILVA
ID_003069	IRADI CAMPOS ALENCASTRO	1929-06-26	F	OCARLINA FRUTUOSO CAMPOS
ID_007483	MICHEL CARVALHO TRINDADE	1959-04-02	M	ESTANISLAVA DA COSTA CARVALHO
ID_008153	MARICILDES SALAZAR ALEGRIA	1932-12-26	F	DIRCEMA CAVALCANTE SALAZAR
ID_001501	GRACINILDE CORDOBA DA CONCEICAO	2011-12-27	F	JAMINA ALENCASTRO CORDOBA
ID_000436	EDJENAL AGUIAR DIAS	2000-09-28	M	IMAIR OURIQUE AGUIAR
ID_002831	DIESSE NEVES CAPELO	1914-03-07	F	EDETE AZAMBOJA NEVES
ID_006227	TELVA ARAUJO LESSA	1975-03-08	F	DAURACI MOURA ARAUJO
ID_001106	LINDE MENDES PINHEIRO	1975-02-18	F	DALVA BEIRAMAR MENDES
ID_002736	CLAUSILENE NOGUEIRA TRINDADE	2005-02-10	F	DARCE MOREIRA NOGUEIRA
ID_001845	DARKSON JESUS NOVAIS HIPOLITO	1941-03-02	M	LEIDAIANA CAMILO ARAUJO NOVAIS
ID_003648	GILMARINA SALGADO PEREIRA BARRETO	1946-10-25	F	LUCIAURIA SOARES VARELA PEREIRA
ID_006596	MELCHIADES CAMILO MARTINS	1986-01-15	M	JUSIMEIRE RIBEIRO CAMILO
ID_004765	EUDOCIO LANCASTRE MORAIS	1959-12-26	M	ARMILDA MELLO LANCASTRE
ID_006821	LIDIONEIDE RIBEIRO BONFIM	1931-04-28	F	CLEUMA ESTEVES RIBEIRO
ID_003791	ROSIMARO FARIAS ALVES	2011-01-02	M	IRINEIS MELO FARIAS
ID_001027	BRANDINO MARTINS CASTRO	1911-06-28	M	RALIENE MESQUITA MARTINS
ID_003156	ADEMOR PERES LESSA VIEIRA	1990-04-13	M	JADMA CASTRO PINTO LESSA
ID_004774	DAIA MORAIS RIBEIRO	2002-03-23	M	LOURA RODRIGUES MORAIS
ID_002276	DENERVALDO VIDAL RAMOS VARELA	1966-04-24	M	SCHIRLENE DAS NEVES REZENDE RAMOS
ID_007973	VALTERDAN SILVA PERALTA	1938-01-04	M	DARFINE ALMEIDA SILVA
ID_009461	CLEUDISMAR PEIXOTO DAS NEVES	1996-09-14	F	ZORILDA SILVA PEIXOTO
ID_003519	ERETIANO LESSA ALVES	2005-12-05	M	NAIDIELE DAVILA LESSA
ID_007808	WAYDSON GOMES SOUSA	1952-07-12	M	ADRIELEN VIANA GOMES
ID_009552	NATESSIA DA COSTA DAS NEVES	1910-07-24	F	GRACINA DIAS DA COSTA
ID_004429	AVADIR MORGADO MOREIRA	1981-09-11	M	JUVENTINA SOUZA MORGADO
ID_000027	CLENECI FERNANDES GODINHO TAVARES	1948-10-18	F	MAESSA FERNANDES BAPTISTA GODINHO
ID_004533	RUBRIA DINIS BONFIM VIEIRA	1980-06-18	F	ACELIA NOGUEIRA SOUSA BONFIM
ID_003891	KELLINGTON FIGUEIROA ALENCASTRO	1938-12-12	M	JULIANIA DANTAS FIGUEIROA
ID_005236	TASSITA SALAZAR SILVA	1911-05-19	F	RUTIMAR CALIXTO SALAZAR
ID_002033	GILCINEI MARINHO PORTELA	1988-09-21	M	DARCICLEIDE BELCHIOR MARINHO
ID_007188	ZILDENE DIAS LOPES	1913-03-01	F	MAIR MENDES DIAS
ID_001905	WAGNA MOREIRA GOIS BRITO	1916-06-18	F	WIRLLA SOUSA PADILHA GOIS
ID_009732	ORGARINA AVILA PAIVA	2005-12-03	F	LILLY JAQUES AVILA
ID_008250	CARLINEIDE EVANGELISTA OLIVEIRA	1954-05-05	F	INGELORE MEIRELES EVANGELISTA
ID_001287	ARQUIMENDES PIMENTA LIMA	1968-06-24	M	AQUESIA FOGACA PIMENTA
ID_001182	ALDILA SOUZA ALENCASTRO SALES	1973-04-12	F	VERISLANDIA FELIX PARAISO ALENCASTRO
ID_001544	INDAIANA CAETANO	1982-04-24	F	LINDICE CAETANO CAETANO
ID_004581	NEVTON SILVA TORRES	1930-12-11	M	DRICA SANTANA SILVA
ID_004685	SUARA SILVA ALMADA	1940-12-22	F	TATIANA MORGADO SILVA
ID_009243	NEREIDE MENDES CRESPO	1932-12-17	F	ALMIDES SOUSA MENDES
ID_001660	VANIUZA VEIGA DA MATA CAMPOS	1973-01-11	F	CARMEMLUCIA ZANETTE MORAES DA MATA
ID_000789	ACIOLI MONTEIRO SUBTIL	2009-05-05	F	ZILNEIDE RODRIGUES MONTEIRO
ID_000694	NAYAD TELES FLORES	2006-01-11	F	EDUARTA ORNELAS TELES
ID_004993	RONEIVA NOVAIS REZENDE	1968-11-13	F	ELIDAN AMORIM NOVAIS
ID_005497	JOIARA HERNANDES DA ROCHA CAMILO	1951-03-17	F	CIONETE FERNANDES BELCHIOR DA ROCHA
ID_005231	LANDELINO SANTOS SOUZA	1900-05-23	M	OZANETE VARELA SANTOS
ID_005674	FRANCISLEI CAVALCANTI ASSUNCAO	1923-08-21	M	JOCIETE RIBEIRO CAVALCANTI
ID_001032	CLAUDINEI MEDEIROS ASSIS	1977-06-24	M	IRLETE SILVA MEDEIROS
ID_007898	GILBERTINO VIEIRA	1960-03-09	M	JOCENEIDE MOURA VIEIRA
ID_006790	EDINEA SOUSA FERNANDES	2014-01-24	F	SUZINEIA NOVAES SOUSA
ID_000632	ALARCON AGUIAR	2018-08-23	M	YUMIKO OLIVEIRA AGUIAR
ID_007852	ALTANIRA MEIRELES PARAISO	1976-03-13	F	DICELIA ZANETTE MEIRELES
ID_004945	ELIASAFE DAVILA CARVALHO	1946-12-28	M	MITSUE MENDES DAVILA
ID_009693	KERLON APARICIO QUARESMA	1967-06-27	M	VIVANIA BRITES APARICIO
ID_006127	LURDINHA QUEIROZ MAIA	1998-05-26	F	NILCIANE FIGUEIROA QUEIROZ
ID_009366	NEMILSON NASCIMENTO CALIXTO	1919-02-18	M	MONICLECIA AGOSTINHO NASCIMENTO
ID_005254	VALDENICIO ASSUNCAO NOGUEIRA	1948-09-02	M	ANISTELA FLORES ASSUNCAO
ID_009397	MACILIA ZAGALO PERALTA	1954-11-15	M	RENILZA NUNES ZAGALO
ID_007285	IDERLANDIA PERALTA OLIVEIRA	1976-08-14	F	EUDITE DINIS PERALTA
ID_001643	BENOIT SOUSA ARAUJO	1908-09-19	M	ALCINIA CAMACHO SOUSA
ID_002334	MITIA ESTEVES LIMA MENDES	1958-09-19	F	ARISTENIA DA MOTA VASQUES LIMA
ID_007191	VALDECK VIEIRA PACHECO	1906-09-16	M	DEUSEDITE MEIRELES VIEIRA
ID_001872	MARIAZITA JORDAO GOMES	1999-09-05	F	CARMESIA DOMINGUES JORDAO
ID_007157	SANIEL SALES GOMES	1972-09-17	M	NOEDE SALES SALES
ID_009434	DULCIMERE VIANA FIGUEIROA	1957-03-28	F	MARQUIANA IBRAHIM VIANA
ID_003182	SIDENIA CAPELO MARINHO	1970-10-13	F	ANGILENE GOUVEIA CAPELO
ID_002317	ALDOVANDRO CALDEIRA CALIXTO JAQUES	2008-12-25	M	ERENILVA VIANA CAETANO CALIXTO
ID_007943	CLAUDEMEIRE RAMIRES SILVA	1922-02-25	F	ISLEANE SOUSA RAMIRES
ID_007217	ADEVILMA MELLO BITTENCOURT	1962-11-01	F	KERLANIA CHAVES MELLO
ID_005355	GESA VIEIRA SALGUEIRO	2014-11-26	F	PALMIRIA BONFIM VIEIRA
ID_008732	JOSI GONZAGA	1924-03-28	M	AGLAIA AMORIM GONZAGA
ID_002565	MORIAN PARIS RODRIGUES ESPINOSA	1987-01-17	M	CLEOTILDE PADILHA PACHECO RODRIGUES
ID_009511	ENESTO CARDOSO CURADO	1926-04-01	M	IASMI RAMOS CARDOSO
ID_002253	VILMAIR ANTUNES LANCASTRE BELEM	1981-02-18	F	CLEONIDA BARROS LANCASTRE LANCASTRE
ID_008220	MARKES RAMIRES ALMEIDA	1923-02-16	M	ROMINIA TORRES RAMIRES
ID_003201	IREDES SOUZA DRUMOND	1982-09-23	F	VALDEENE RODRIGUES SOUZA
ID_009253	MACIRLEI CAVALCANTE SALES	1995-11-16	M	AUANE MORGADO CAVALCANTE
ID_000028	KETERLIN LANCASTRE ALMEIDA CUNHA	1961-02-02	F	ALMEDINA EVANGELISTA GASPAR ALMEIDA
ID_002921	GLEUCIA PEIXOTO	1927-05-11	F	ELISANDREIA GOULART NOGUEIRA
ID_005678	CARLAS DAS NEVES GOULART FIGUEIROA	1973-03-28	F	JOVANKA ARAUJO ALMADA GOULART
ID_007552	BISMARQUE VARELA SOUZA	1996-11-05	M	BRAIANE MONTEIRO VARELA
ID_000385	NECIVANIA GENTIL TEIXEIRA	1990-05-14	F	FRANCINERI SOUZA GENTIL
ID_000561	TXAI DANTAS LEIRIA	2006-02-28	M	ALTAMIRES DA CONCEICAO DANTAS
ID_004253	PROFETA BRITO MODESTO	1944-03-25	M	VALCIRENE CAMILO BRITO
ID_007291	SIMARIA CARVALHO PARAISO	1902-10-15	F	ANEZA ALEGRIA CARVALHO
ID_006491	ANATIELI MAGALHAES CARVALHO	1940-02-06	M	IMARI MARTINS MAGALHAES
ID_004913	LUNEIA BELCHIOR LACERDA	1992-05-14	F	MARCIONILIA ALMEIDA BELCHIOR
ID_005335	DAITON MOREIRA SOUZA	1959-11-07	M	NEVILDA SOUSA MOREIRA
ID_001513	ZUCLEIA MORAIS MENDES	2016-06-19	F	ZENILTA ROCHA MORAIS
ID_004366	VANERIA OURIQUE DA LUZ	1965-04-06	F	RUBRIA JESUS OURIQUE
ID_003923	KATILCE RESENDE	1932-05-09	F	AVELICE VASCONCELOS RESENDE
ID_009993	VIRMONDES FOGACA PINHEIRO	1926-12-19	M	PEDRIANA SOUSA FOGACA
ID_000488	AUREO CAETANO RAMIRES	1951-02-22	M	NERA CASTRO CAETANO
ID_000710	LEUDIVAN SILVA ARRUDA	1902-07-22	M	WIGINA ESPINOSA SILVA
ID_007148	VANCLER APOLINARIO SOUSA	1943-07-09	M	OSVANIA RODRIGUES APOLINARIO
ID_005531	ERICLAUDIO NOVAES JORDAO	1999-05-24	M	SILCEIA CURADO NOVAES
ID_005908	NATAL AMORIM FERNANDES	1924-07-02	M	ERISA CAMACHO AMORIM
ID_003089	CLARAIDES GERALDES QUEIROZ MACIEL	2010-02-05	F	TASIA GUIMARAES DORNELES QUEIROZ
ID_002857	REDIANE PINHEIRO MENDES SANCHES	1936-01-09	F	ALVINIA FREITAS SIQUEIRA MENES
ID_002238	ISNADIA JAQUES DANTAS SILVA	1925-12-08	F	KENIARA MENDES ASSIS DANTAS
ID_005033	LAMIA RIBEIRO MELO	1916-12-16	F	ODILENE CARVALHO RIBEIRO
ID_003472	CIDIMARA PIRES FOGACA	1969-01-11	F	SIMIRA ZAGALO PIRES
ID_008206	PABIANE NOVAIS BERNARDES	1922-04-01	F	MARIONICE BELEM NOVAIS
ID_001422	YASUE MARTINS VARELA	1979-05-13	F	ANGELIEL GOULART MARTINS
ID_000797	RUIMAR SOUZA SOUZA	1977-03-27	M	DULCE COSTA SOUZA
ID_007160	EVANGELOS BARROS SOUZA	1954-02-08	M	OTACILA MENEZES BARROS
ID_003471	EVERANIA MODESTO MORAES MENDES	1918-04-05	F	PAULA SOUZA ALENCASTRO MORAES
ID_002554	LEIDIDAIANE MARTINS DRUMOND	2000-05-20	F	MAFALDA MOREIRA MARTINS
ID_004649	ADVAN ALEGRIA ROCHA	1932-07-11	M	JOSIENE MEIRELES ALEGRIA
ID_003512	WAISTER ARAUJO NEVES DA ROCHA	1914-12-15	M	JORLANDIA RIBEIRO DUARTE NEVES
ID_004644	MARLA NEVES PARAISO GOIS	1904-11-17	F	CRISTEANE DA CRUZ GODINHO PARAISO
ID_004997	RICHELME FIGUEIROA ESCOBAR	1971-11-01	M	FRANCILDE GUTERRES FIGUEIROA
ID_005912	ANIGER MEDEIROS CAVALCANTE VARGAS	1963-10-16	F	ENID GOMES GOMES CAVALCANTE
ID_007078	DEICIELE SOUZA PIMENTA	2002-05-13	M	LEIDILAINE VARELA SOUZA
ID_003117	WILLA COUTINHO FERREIRA DA MOTA	1963-07-03	M	SUZEN IBRAHIM MONTEIRO FERREIRA
ID_003677	ROSELIDIA ALBUQUERQUE OLIVEIRA	1980-11-17	F	VENESSA FLORES ALBUQUERQUE
ID_004372	ZAQUEL ROCHA HERNANDES JAQUES	2017-08-07	M	OVILDA ALVIM MODESTO HERNANDES
ID_005501	CLARISSIA SOUSA QUARTEIRA	1914-02-14	F	CELME ASSUNCAO SOUSA
ID_004266	CLEUDIONE CARDOSO MOURA RODRIGUES	1968-08-20	M	URANI SOUSA DA CONCEICAO MOURA
ID_008351	ERMINDO RESENDE DA CRUZ	1994-03-26	M	MAURENI GOMES RESENDE
ID_004467	SAMIS LOPES ZAGALO	1929-01-15	M	MARIJANI SOUZA LOPES
ID_000475	LEORNE MOREIRA DA MATA	2011-09-26	M	WALKENIA CARDOSO MOREIRA
ID_006184	INGLI GALVAO FREITAS	1905-09-16	F	ITAMARA ARAUJO GALVAO
ID_000081	PANTALEAO ANTUNES INFANTE	1961-04-21	M	AIRLIS OURIQUE ANTUNES
ID_006115	HAYAT CAPELO NOBREGA	1993-11-28	F	CRECIANA GASPAR CAPELO
ID_007075	GRIECO MARTINS FREITAS	1950-04-25	M	EMILANIA GASPAR MARTINS
ID_007694	JAIMESON NOVAES CORDOBA	2013-04-12	M	RISAUVA JESUS NOVAES
ID_007683	CRISTIELLY PACHECO NOBREGA	1923-03-11	F	CLADIENE SILVA PACHECO
ID_002393	LAURENCIO LOPES CHAVES	2003-06-09	M	DONOTILIA ESCOBAR LOPES
ID_000087	AURIVANIO FARIAS SOUSA MEIRELES	1917-03-19	M	WARLLA DAS NEVES SALES SOUSA
ID_003467	ALDENISIO BOAVENTURA AGUIAR REZENDE	1940-03-18	M	ANTONIELLY SALGADO NEVES AGUIAR
ID_007633	MACIENE SALGUEIRO	2008-12-27	F	CENILDA GOMES SALGUEIRO
ID_007073	ALICIO SOUZA GONCALVES NOVAIS	1976-03-20	M	DEUSELIA JAQUES EVANGELISTA GONCALVES
ID_009752	IATAGAN SANCHES VARELA	1912-12-14	M	LORENILDA SOUZA SANCHES
ID_009598	JAIMIR FRUTUOSO PEREIRA	1900-03-02	M	LUCIELMA ALVES FRUTUOSO
ID_000155	SALOMEA COUTINHO ZAGANELLI	1950-06-27	F	NITIELE VARELA COUTINHO
ID_006218	MERVAL CARVALHO MENDES	1931-03-14	M	IAMILI GOMES CARVALHO
ID_007677	IOVANE LOPES FOGACA FOGACA	2011-10-09	M	MIRELI MACHADO XISCO FOGACA
ID_008965	TARGINO BITTENCOURT SALGADO	1976-04-13	M	INGRETE DINIS BITTENCOURT
ID_006371	ERNIVAL JAQUES ESPINOSA ARAGAO	1953-11-19	M	AURINICE PEREIRA MACIEL ESPINOSA
ID_004808	ARIANETE FRUTUOSO MAGALHAES	1908-10-03	F	GLACIMARA MELLO FRUTUOSO
ID_007747	JANDICE DINIS DA MATA	1939-12-09	F	DONZILIA GUEDES DINIS
ID_006145	HORTENCIA ALVES MUNIZ	1997-12-01	F	LIFONSINA FIGUEIROA ALVES
ID_005369	REGILDO NOGUEIRA CARVALHO	2009-09-02	M	DIRCELINA TEIXEIRA NOGUEIRA
ID_004630	JUSILEIDE VILELA	1930-09-07	F	ENAIRA PEIXOTO VILELA
ID_008616	OVIDIO ESCOBAR CAMILO	1978-10-22	M	CRISPINIANA TAVEIRA ESCOBAR
ID_001285	NERCINO RIBEIRO FOGACA	1981-08-24	M	ITELMAR VIEIRA RIBEIRO
ID_006562	IURES MEDEIROS MARTINS ALENCASTRO	2016-04-09	M	JUSSIMARIA CARVALHO BAPTISTA MARTINS
ID_006042	RAIANDER CRESPO DA CRUZ	2017-09-23	M	NICA VILELA CRESPO
ID_003770	NIUAN HIPOLITO OURIQUE	2013-02-06	M	EDIENA SOUZA HIPOLITO
ID_007465	KAILANE GARCIA GUTERRES	1905-09-24	F	CLEUVA BARROS GARCIA
ID_009546	ERISVANIO SILVA ARRUDA	2005-04-27	M	DELCIA COUTINHO SILVA
ID_000089	RIMON AGUIAR MARQUES DIAS	1957-02-07	M	EMILANIA GIL MARTINS MARQUES
ID_000311	JOISSIANE GOMES CASTRO	1977-12-16	F	ROSINALDA ANTUNES GOMES
ID_000403	HUMBERT PORTELA MORGADO	1994-02-08	M	REGIANA SALGADO PORTELA
ID_001812	VONICE DOMINGUES IBRAHIM	1949-07-16	F	ALEXCIANA JAQUES DOMINGUES
ID_001060	JANISSON COSTA DOMINGUES	1971-02-03	M	PROSOLINA DANTAS COSTA
ID_003030	GESILDA BARBOSA SOUZA	2014-12-02	F	JACINELMA ALMADA BARBOSA
ID_008951	KETNY AZAMBUJA SILVA	1913-12-19	F	SORIANA MOREIRA AZAMBUJA
ID_009974	FIDELIS ZANETTE OLIVEIRA	1902-03-15	M	ELETA MARTINS ZANETTE
ID_008831	CHALES GOULART SALES	2008-04-07	M	ROSEMAIRE SOUSA GOULART
ID_009534	ALANDSON FREITAS FELIX	1994-02-03	M	LEUDIMAR DAS NEVES FREITAS
ID_009125	JARLANA NOVAES	1904-01-23	F	MIRETA RAMOS NOVAES
ID_006058	RAISSE CALIXTO SUBTIL LEIRIA	1992-06-01	F	EMARA MEIRELES CORDOBA SUBTIL
ID_005400	RAFAELLEN SALGUEIRO PARIS	1923-02-02	F	KARIDJA BELEM SALGUEIRO
ID_008329	NEITON PORTO GUEDES VIANA	1994-11-01	M	DORENILDA GONZAGA SALES GUEDES
ID_008957	ARIELE MAIA SILVA	1985-03-19	F	JESSILANE GOMES MAIA
ID_006507	DORIA XISCO INFANTE	1953-02-05	F	MELINI ZAGALO XISCO
ID_008811	JAMILES BEIRAMAR SOUZA	1978-08-07	F	AINOA DINIS BEIRAMAR
ID_002519	RENIER NOVAIS SOUSA	2009-03-13	M	ODENE SANTOS NOVAIS
ID_004488	KETIANE VIEIRA JAQUES	1979-09-21	F	JADENICE NOVAIS VIEIRA
ID_008654	IRICINA CORTE REAL MENDES	2003-02-21	F	MASSAI RODRIGUES CORTE REAL
ID_007477	NAVAL APOLINARIO DA CONCEICAO RAMIRES	1969-09-03	M	AMELIANA ROCHA DA MATA DA CONCEICAO
ID_006722	JESSICLEIDE BOAVENTURA OLIVEIRA	1982-11-25	F	GLAUCIANE ZAGANELLI BOAVENTURA
ID_000282	SONILSON PARIS CALIXTO	1964-12-06	M	MECHELE INFANTE PARIS
ID_006373	JACIMAR ALVIM BERNARDES	1914-05-08	M	AIVETE MARINHO ALVIM
ID_009375	INGRACA ZANETTE CAMILO	1992-06-10	F	ELSIDA PADILHA ZANETTE
ID_000277	LURDINALVA ZANETTE SALES	1911-08-13	F	ATENILDES NOVAIS ZANETTE
ID_007472	GESIVALDO TRINDADE ILHA	1982-02-17	M	ERLIENE DA CONCEICAO TRINDADE
ID_003841	REGILANIO PADILHA LESSA	1982-04-17	M	MUNICK RODRIGUES PADILHA
ID_006207	DINAMAR ASSIS PIMENTA	1964-07-26	F	TRINDADE BERNARDES ASSIS
ID_004699	CLEIDIVANE MAIA CARVALHO SOUSA	1990-07-27	F	CLEUSENICE DAVILA FERNANDES CARVALHO
ID_006397	ILDEO CARDOSO SOUSA	1909-11-02	M	JOCIMARI ALEGRIA CARDOSO
ID_000125	BETIANA RAMOS ALVES	1903-04-25	F	VANIELLE SOUZA RAMOS
ID_003738	VALDANIA NOBREGA ALVIM RODRIGUES	2002-03-19	F	LORIEN MARINHO MARTINS ALVIM
ID_003143	DENECI MOURA SOUSA	1951-09-07	M	VANDIRENE SILVA MOURA
ID_005858	ELEMITA DA CONCEICAO LIMA	1948-08-15	F	GIANDRA SILVA DA CONCEICAO
ID_006230	OLINDRINA SILVA ANDRADE	1944-06-14	F	ZEZILDA LACERDA SILVA
ID_007330	ALDEMILSON JORDAO TELES	1999-04-09	M	GLEISILANE MUNIZ JORDAO
ID_006498	ZIZA RESENDE CRESPO	1967-10-12	F	CONCEBIDA PINHEIRO RESENDE
ID_006799	GEOVANDA MENEZES SOUSA	1932-04-16	F	CHIARA LEIRIA MENEZES
ID_003198	NENILDA SILVA MALDONADO	1935-12-07	F	JACINELIA TEIXEIRA SILVA
ID_000337	MIZUE ARAGAO FIGUEIREDO	1998-02-11	F	ADNEA FLORES ARAGAO
ID_000923	EDJOFRE BARBOSA SALGADO	1960-04-02	M	GILSIANA SILVA BARBOSA
ID_005626	JESSINEI FERREIRA PIRES	1901-06-10	M	JACQUELAINE SOUSA FERREIRA
ID_003384	PATIANE FREITAS PINHEIRO	1940-07-13	F	EDNAGILA PERALTA FREITAS
ID_005008	FRUTUOSA BARROS GOMES	1936-03-06	F	VANDAIRA MONTEIRO BARROS
ID_008375	GEORGIA GARCIA ALENCASTRO	1929-02-02	F	ADAGMAR VILELA GARCIA
ID_000132	GILDERLEIA VARELA FARIAS	1912-08-15	F	CLEMENCE GUTERRES VARELA
ID_006606	REGISLEI DORNELES TORRES PORTO	1979-01-26	M	FRANCOISA GERALDES JESUS TORRES
ID_005442	MEREDIANE MACIEL DIAS	1968-01-04	F	JACINILDA ALVIM MACIEL
ID_008467	ANADELIA ASSIS SILVA	2018-09-22	F	CARMELUCE AGOSTINHO ASSIS
ID_001858	FRANCINILDES BEIRAMAR ARAGAO	1920-07-23	F	LEUDIJANE FERRARI BEIRAMAR
ID_006631	VEZIO ALVES TAVEIRA	1900-07-17	M	OLANDINA REZENDE ALVES
ID_004271	KELEN CRESPO SILVA	1997-07-01	F	CRISTINIANA XISCO CRESPO
ID_003285	CREUZIMAR SOUSA CAVALCANTE	1931-09-19	F	EISANGELA SOUZA SOUSA
ID_005727	EUCLENIA CALDEIRA GUIMARAES	1974-05-20	F	ADNEUZA DA ROCHA CALDEIRA
ID_008440	ANIBAL LEIRIA INFANTE	1963-10-15	M	ELIZANDRIA VARGAS LEIRIA
ID_004633	ADAGUIMAR DA MOTA SOUSA	1954-05-13	F	IERECE SOUSA DA MOTA
ID_006440	NICOLINO MENDES CAETANO	1975-04-11	M	LUCIMEIRI SILVA MENDES
ID_005596	AUDINE RODRIGUES DUARTE	1948-04-18	F	ADECIR CHAVES RODRIGUES
ID_008340	ELIEME TELES MALDONADO	1900-11-21	F	OTAVIA CALDEIRA TELES
ID_007206	NIDIA CORTES CORTES	1914-06-21	F	ELIANE LIMA CORTES
ID_005754	JULIE RAMIRES	1963-04-07	M	NEIDIANI SUBTIL RAMIRES
ID_004016	CLERIANE TRINDADE MOURA	1938-01-10	F	DIEMI MONTEIRO TRINDADE
ID_009194	IDALVO SANCHES BONFIM	1935-06-08	M	GREZIELI INFANTE SANCHES
ID_008247	CICILHA DA PAZ CONCEICAO	1905-12-11	F	TANARA MAGALHAES DA PAZ
ID_004691	MACIRO CARVALHO DA ROSA	1906-12-22	M	LAUDOMIRA HERNANDES CARVALHO
ID_006485	DORENICE NOBREGA SOUZA CARDOSO	1934-08-06	F	DORCILEIA MORGADO MOURA SOUZA
ID_001574	ROMIRIO ALVIM ESCOBAR	1935-08-03	M	GERLENA TEIXEIRA ALVIM
ID_008800	GILDASIO RIBEIRO PADILHA	1949-02-15	M	ALZICLEIDE MONTEIRO RIBEIRO
